drg;name;AnzahlBA;mwVwd;vwdStd;AnzKLBA;AntKLBA;AnzLLBA;AntLLBA
Q60A;Erkrankungen des retikuloendothelialen Systems, des Immunsystems und Gerinnungsstörungen mit komplexer Diagnose oder äußerst schweren oder schweren CC, mit Milzverletzung oder Granulozytenstörung, Alter < 16 Jahre;2;3,50;0,7071;0;0,00;0;0,00
Q60B;Erkrankungen des retikuloendothelialen Systems, des Immunsystems und Gerinnungsstörungen mit komplexer Diagnose oder äußerst schweren oder schweren CC, ohne Milzverletzung, ohne Granulozytenstörung, Alter < 1 Jahr;0;0,00;NULL;0;0,00;0;0,00
Q60C;Erkrankungen des retikuloendothelialen Systems, des Immunsystems und Gerinnungsstörungen mit komplexer Diagnose oder äußerst schweren oder schweren CC, ohne Milzverletzung, ohne Granulozytenstörung oder Alter > 15 Jahre;362;5,5691;5,1785;69;0,1906;19;0,0525
Q60D;Erkrankungen des retikuloendothelialen Systems, des Immunsystems und Gerinnungsstörungen ohne komplexe Diagnose, ohne äußerst schwere oder schwere CC, Alter < 16 Jahre;35;3,80;3,2431;12;0,3429;5;0,1429
Q60E;Erkrankungen des retikuloendothelialen Systems, des Immunsystems und Gerinnungsstörungen ohne komplexe Diagnose, ohne äußerst schwere oder schwere CC, Alter > 15 Jahre;81;2,9506;1,6949;16;0,1975;0;0,00
Q61A;Erkrankungen der Erythrozyten ohne komplexe Diagnose, ohne aplastische Anämie, mit äußerst schweren CC;66;10,3788;8,116;14;0,2121;3;0,0455
Q61B;Erkrankungen der Erythrozyten mit komplexer Diagnose;36;6,8889;4,8331;9;0,25;1;0,0278
Q61C;Erkrankungen der Erythrozyten ohne komplexe Diagnose, mit aplastischer Anämie, Alter < 16 Jahre;0;0,00;NULL;0;0,00;0;0,00
Q61D;Erkrankungen der Erythrozyten ohne komplexe Diagnose, mit aplastischer Anämie, Alter > 15 Jahre;67;4,6866;4,4252;14;0,209;4;0,0597
Q61E;Erkrankungen der Erythrozyten ohne komplexe Diagnose, ohne aplastische Anämie, ohne äußerst schwere CC;1197;4,6291;3,6694;222;0,1855;45;0,0376
R01A;Lymphom und Leukämie mit großen OR-Prozeduren, mit äußerst schweren CC, mit komplexer OR-Prozedur;0;0,00;NULL;0;0,00;0;0,00
R01B;Lymphom und Leukämie mit großen OR-Prozeduren, mit äußerst schweren CC, ohne komplexe OR-Prozedur;3;40,3333;21,7332;0;0,00;1;0,3333
R01C;Lymphom und Leukämie mit großen OR-Prozeduren, ohne äußerst schwere CC, mit komplexer OR-Prozedur;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
R01D;Lymphom und Leukämie mit großen OR-Prozeduren, ohne äußerst schwere CC, ohne komplexe OR-Prozedur;24;3,9583;2,0743;5;0,2083;0;0,00
R02Z;Große OR-Prozeduren mit äußerst schweren CC, mit komplexer OR-Prozedur bei hämatologischen und soliden Neubildungen;2;34,00;8,4853;0;0,00;1;0,50
R03Z;Lymphom und Leukämie mit bestimmter OR-Prozedur, mit äußerst schweren CC, oder mit bestimmter OR-Prozedur mit schweren CC oder mit anderen OR-Prozeduren mit äußerst schweren CC, Alter < 16 Jahre;3;38,6667;26,7644;0;0,00;2;0,6667
R04A;Andere hämatologische und solide Neubildungen mit bestimmter OR-Prozedur, mit äußerst schweren oder schweren CC;14;9,7143;8,0711;3;0,2143;0;0,00
R04B;Andere hämatologische und solide Neubildungen mit anderer OR-Prozedur, mit äußerst schweren oder schweren CC;6;11,00;8,00;0;0,00;0;0,00
R05Z;Strahlentherapie bei hämatologischen und soliden Neubildungen, mehr als 9 Bestrahlungen oder bei akuter myeloischer Leukämie, Alter < 19 Jahre oder mit äußerst schweren CC;22;37,50;16,4801;0;0,00;4;0,1818
R06Z;Strahlentherapie bei hämatologischen und soliden Neubildungen, mehr als 9 Bestrahlungen oder bei akuter myeloischer Leukämie, Alter > 18 Jahre, ohne äußerst schwere CC;23;25,2174;10,2733;0;0,00;1;0,0435
R07A;Strahlentherapie bei hämatologischen und soliden Neubildungen, weniger als 10 Bestrahlungen, außer bei akuter myeloischer Leukämie, Alter < 19 Jahre oder mit äußerst schweren CC;2;8,50;2,1213;0;0,00;0;0,00
R07B;Strahlentherapie bei hämatologischen und soliden Neubildungen, weniger als 10 Bestrahlungen, außer bei akuter myeloischer Leukämie, Alter > 18 Jahre, ohne äußerst schwere CC;31;8,5484;8,5278;0;0,00;4;0,129
R11A;Lymphom und Leukämie mit bestimmter OR-Prozedur, mit schweren CC oder mit anderen OR-Prozeduren, mit äußerst schweren CC, Alter > 15 Jahre;12;13,5833;9,8115;3;0,25;1;0,0833
R11B;Lymphom und Leukämie mit bestimmter OR-Prozedur, ohne äußerst schwere oder schwere CC oder mit anderen OR-Prozeduren, mit schweren CC;94;3,9787;2,9475;0;0,00;2;0,0213
R11C;Lymphom und Leukämie mit anderen OR-Prozeduren ohne äußerst schwere oder schwere CC;32;4,4063;3,3201;0;0,00;2;0,0625
R12A;Andere hämatologische und solide Neubildungen mit großen OR-Prozeduren, mit äußerst schweren CC oder bestimmtem kardiothorakalen Eingriff, ohne komplexe OR-Prozedur;2;12,00;2,8284;0;0,00;0;0,00
R12B;Andere hämatologische und solide Neubildungen mit großen OR-Prozeduren ohne äußerst schwere CC, ohne bestimmten kardiothorakalen Eingriff, mit komplexer OR-Prozedur;59;5,7119;3,6058;6;0,1017;1;0,0169
R12C;Andere hämatologische und solide Neubildungen mit großen OR-Prozeduren ohne äußerst schwere CC, ohne bestimmten kardiothorakalen Eingriff, ohne komplexe OR-Prozedur;40;4,525;3,5445;11;0,275;1;0,025
R13Z;Andere hämatologische und solide Neubildungen mit bestimmter OR-Prozedur, ohne äußerst schwere oder schwere CC;172;3,7558;2,602;0;0,00;2;0,0116
R14Z;Andere hämatologische und solide Neubildungen mit anderen OR-Prozeduren ohne äußerst schwere oder schwere CC oder Therapie mit offenen Nukliden bei hämatologischen und soliden Neubildungen, mehr als ein Belegungstag;20;3,85;2,8149;0;0,00;1;0,05
R16Z;Hochkomplexe Chemotherapie mit operativem Eingriff bei hämatologischen und soliden Neubildungen;0;0,00;NULL;0;0,00;0;0,00
R36Z;Intensivmedizinische Komplexbehandlung > 784 / 828 Aufwandspunkte bei hämatologischen und soliden Neubildungen;0;0,00;NULL;0;0,00;0;0,00
R60A;Akute myeloische Leukämie mit hochkomplexer Chemotherapie;0;0,00;NULL;0;0,00;0;0,00
R60B;Akute myeloische Leukämie mit intensiver Chemotherapie mit komplizierender Diagnose oder Dialyse oder Portimplantation;0;0,00;NULL;0;0,00;0;0,00
R60C;Akute myeloische Leukämie mit intensiver Chemoth., mit äuß. schw. CC oder kompl. Diagnostik bei Leukämie oder mit mäßig kompl. Chemoth. mit komplizierender Diagnose oder Dialyse oder Portimplant. oder mit äuß. schw. CC mit kompl. Diagnostik bei Leukämie;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
R60D;Akute myeloische Leukämie mit intensiver Chemoth. ohne komplizierende Diagnose, Dialyse, Portimpl., äuß. schw. CC oder mit mäßig kompl. Chemoth. mit äuß. schw. CC oder mit Dialyse oder äuß. schw. CC, Alter < 16 Jahre ohne kompl. Diagnostik bei Leukämie;0;0,00;NULL;0;0,00;0;0,00
R60E;Akute myeloische Leukämie mit intensiver Chemoth. ohne komplizierende Diagnose, Dialyse, Portimpl., äuß. schw. CC oder mit mäßig kompl. Chemoth. mit äuß. schw. CC oder mit Dialyse oder äuß. schw. CC, Alter > 15 Jahre ohne kompl. Diagnostik bei Leukämie;16;12,4375;8,5242;2;0,125;2;0,125
R60F;Akute myeloische Leukämie mit mäßig komplexer Chemotherapie, ohne komplizierende Diagnose, ohne Dialyse, ohne Portimplantation, ohne äußerst schwere CC oder mit lokaler Chemotherapie;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
R60G;Akute myeloische Leukämie ohne Chemotherapie, ohne Dialyse, ohne äußerst schwere CC;61;8,8525;6,4053;0;0,00;11;0,1803
R61A;Lymphom und nicht akute Leukämie, mit Sepsis oder komplizierender Konstellation oder mit Agranulozytose, intrakranieller Metastase oder Portimplantation, mit äuß. schw. CC, Alter > 15 Jahre, mit hochkompl. Chemotherapie;29;20,7241;16,1354;7;0,2414;5;0,1724
R61B;Lymphom und nicht akute Leukämie mit Agranulozytose, intrakranieller Metastase oder Portimplantation, mit äußerst schweren CC, Alter > 15 Jahre, oder mit äußerst schweren CC od. Tumorlyse-Syndrom od. Blastenkrise, mit komplexer Diagnostik bei Leukämie;4;17,25;10,9049;0;0,00;0;0,00
R61C;Lymphom und nicht akute Leukämie, ohne Sepsis, ohne komplizierende Konstellation, mit Agranulozytose oder Portimplantation, Alter < 16 Jahre;0;0,00;NULL;0;0,00;0;0,00
R61D;Lymphom und nicht akute Leukämie, ohne Sepsis, ohne komplizierende Konstellation, ohne Agranulozytose, ohne Portimplantation, mit äußerst schweren CC od. Tumorlyse-Syndrom od. Blastenkrise, ohne komplexe Diagnostik bei Leukämie;61;14,8525;9,6916;4;0,0656;4;0,0656
R61E;Lymphom und nicht akute Leukämie, ohne Sepsis, ohne komplizierende Konstellation, mit Agranulozytose oder Portimplantation, ohne äußerst schwere CC, Alter > 15 Jahre;62;9,0323;7,7077;17;0,2742;4;0,0645
R61F;Lymphom und nicht akute Leukämie, ohne Sepsis, ohne komplizierende Konstellation, ohne Agranulozytose, ohne Portimplantation, ohne äußerst schwere CC, mit komplexer Diagnose oder Knochenaffektionen, Alter < 16 Jahre;0;0,00;NULL;0;0,00;0;0,00
R61G;Lymphom und nicht akute Leukämie mit komplexer Diagnose oder Knochenaffektionen, Alter > 15 Jahre oder ohne komplexe Diagnose, ohne Knochenaffektionen, mit komplexer Diagnostik bei Leukämie;220;5,8955;4,1604;0;0,00;16;0,0727
R61H;Lymphom und nicht akute Leukämie, ohne Sepsis, ohne komplizierende Konstellation, ohne Agranulozytose, ohne Portimplantation, ohne äußerst schwere CC, ohne komplexe Diagnose, ohne Knochenaffektionen, ohne komplexe Diagnostik bei Leukämie;715;6,2629;5,0605;0;0,00;68;0,0951
R62A;Andere hämatologische und solide Neubildungen mit komplizierender Diagnose oder Dialyse oder Portimplantation oder mit Knochenaffektionen oder bestimmten Metastasen oder äußerst schweren CC oder Alter < 1 Jahr, mit komplexer Diagnose;15;11,60;9,8981;6;0,40;1;0,0667
R62B;Andere hämatologische und solide Neubildungen ohne komplizierende Diagnose, ohne Dialyse, ohne Portimplantation, mit Knochenaffektionen oder bestimmten Metastasen oder äußerst schweren CC oder Alter < 1 Jahr, ohne komplexe Diagnose;42;11,0714;9,086;3;0,0714;4;0,0952
R62C;Andere hämatologische und solide Neubildungen ohne komplizierende Diagnose, ohne Dialyse, ohne Portimplantation, ohne Knochenaffektionen, ohne bestimmte Metastasen, ohne äußerst schwere CC, Alter > 0 Jahre;118;5,9492;4,3537;0;0,00;11;0,0932
R63A;Andere akute Leukämie mit hochkomplexer Chemotherapie;0;0,00;NULL;0;0,00;0;0,00
R63B;Andere akute Leukämie mit intensiver Chemotherapie, mit Dialyse oder Sepsis oder mit Agranulozytose oder Portimplantation, Alter < 16 Jahre;0;0,00;NULL;0;0,00;0;0,00
R63C;Andere akute Leukämie mit intensiver Chemotherapie, mit Dialyse oder Sepsis oder mit Agranulozytose oder Portimplantation, Alter > 15 Jahre, mit äußerst schweren CC;0;0,00;NULL;0;0,00;0;0,00
R63D;Andere akute Leukämie mit mäßig komplexer Chemotherapie, mit Dialyse oder Sepsis oder mit Agranulozytose oder Portimplantation oder mit lokaler Chemotherapie, mit Dialyse od. Sepsis od. mit Agranulozytose od. Portimplantation oder mit äußerst schw. CC;0;0,00;NULL;0;0,00;0;0,00
R63E;Andere akute Leukämie mit intensiver oder mäßig komplexer Chemotherapie, ohne Dialyse, ohne Sepsis, ohne Agranulozytose, ohne Portimplantation, mit äußerst schweren CC;0;0,00;NULL;0;0,00;0;0,00
R63F;Andere akute Leukämie ohne Chemotherapie, mit Dialyse oder Sepsis oder mit Agranulozytose oder Portimplantation oder mit äußerst schweren CC;0;0,00;NULL;0;0,00;0;0,00
R63G;Andere akute Leukämie mit intensiver Chemotherapie, ohne Dialyse, ohne Sepsis, ohne Agranulozytose, ohne Portimplantation, ohne äußerst schwere CC;0;0,00;NULL;0;0,00;0;0,00
R63H;Andere akute Leukämie mit mäßig komplexer Chemotherapie, ohne Dialyse, ohne Sepsis, ohne Agranulozytose, ohne Portimplantation, ohne äußerst schwere CC;0;0,00;NULL;0;0,00;0;0,00
R63I;Andere akute Leukämie mit lokaler Chemotherapie oder ohne Chemotherapie, ohne Dialyse, ohne Sepsis, ohne Agranulozytose, ohne Portimplantation, ohne äußerst schwere CC;3;7,6667;3,0551;0;0,00;1;0,3333
R65A;Hämatologische und solide Neubildungen, ein Belegungstag, Alter < 16 Jahre;3;1,00;0,00;0;0,00;0;0,00
R65B;Hämatologische und solide Neubildungen, ein Belegungstag, Alter > 15 Jahre;470;1,00;0,00;0;0,00;0;0,00
S01Z;HIV-Krankheit mit OR-Prozedur;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
S60Z;HIV-Krankheit, ein Belegungstag;0;0,00;NULL;0;0,00;0;0,00
S62Z;Bösartige Neubildung bei HIV-Krankheit;0;0,00;NULL;0;0,00;0;0,00
S63A;Infektion bei HIV-Krankheit mit komplexer Diagnose und äußerst schweren CC oder mit komplizierender Konstellation;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
S63B;Infektion bei HIV-Krankheit ohne komplexe Diagnose oder ohne äußerst schwere CC, ohne komplizierende Konstellation;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
S65A;Andere Erkrankungen bei HIV-Krankheit oder andere HIV-Krankheit mit Herzinfarkt oder bei chronisch ischämischer Herzkrankheit oder äußerst schweren CC;0;0,00;NULL;0;0,00;0;0,00
S65B;Andere Erkrankungen bei HIV-Krankheit oder andere HIV-Krankheit ohne Herzinfarkt, außer bei chronisch ischämischer Herzkrankheit, ohne äußerst schwere CC;2;5,00;4,2426;1;0,50;0;0,00
T01A;OR-Prozedur bei infektiösen und parasitären Krankheiten mit komplexer OR-Prozedur, komplizierender Konstellation oder bei Zustand nach Organtransplantation;10;18,20;8,7788;0;0,00;0;0,00
T01B;OR-Prozedur bei infektiösen und parasitären Krankheiten ohne komplexe OR-Prozedur, ohne komplizierende Konstellation, außer bei Zustand nach Organtransplantation, bei Sepsis;42;12,1429;9,9427;4;0,0952;1;0,0238
T01C;OR-Prozedur bei infektiösen und parasitären Krankheiten ohne komplexe OR-Prozedur, ohne komplizierende Konstellation, außer bei Zustand nach Organtransplantation, außer bei Sepsis;277;8,4621;6,9493;44;0,1588;15;0,0542
T36Z;Intensivmedizinische Komplexbehandlung > 588 / 552 Aufwandspunkte bei infektiösen und parasitären Krankheiten;0;0,00;NULL;0;0,00;0;0,00
T44Z;Geriatrische frührehabilitative Komplexbehandlung bei infektiösen und parasitären Krankheiten;0;0,00;NULL;0;0,00;0;0,00
T60A;Sepsis mit komplizierender Konstellation oder bei Zustand nach Organtransplantation, mit äußerst schweren CC;7;13,5714;11,9144;1;0,1429;0;0,00
T60B;Sepsis mit kompliz. Konstell. od. b. Z. n. Organtransplantation, ohne äuß. schw. CC, Alter < 16 J. od. m. Para-/Tetraplegie od. ohne kompliz. Konst., auß. b. Z. n. Organtranspl., m. kompl. Diagn. od. äuß. schw. CC, Alter < 16 J. od. m. Para-/Tetraplegie;5;10,00;2,1213;0;0,00;0;0,00
T60C;Sepsis mit kompliz. Konstell. oder b. Z. n. Organtranspl., ohne äuß. schw. CC, Alter > 15 J. od. ohne Para- / Tetraplegie od. ohne kompliz. Konst. auß. b. Z. n. Organtranspl., m. kompl. Diagn. od. äuß. schw. CC, Alter > 15 J. od. ohne Para-/Tetraplegie;56;12,7321;7,2022;6;0,1071;2;0,0357
T60D;Sepsis ohne komplizierende Konstellation, außer bei Zustand nach Organtransplantation, ohne komplexe Diagnose, ohne äußerst schwere CC, Alter < 10 Jahre;8;6,00;2,8785;1;0,125;0;0,00
T60E;Sepsis ohne komplizierende Konstellation, außer bei Zustand nach Organtransplantation, ohne komplexe Diagnose, ohne äußerst schwere CC, Alter > 9 Jahre;463;8,2916;5,1265;28;0,0605;22;0,0475
T60F;Sepsis, verstorben < 5 Tage nach Aufnahme;15;1,80;1,1464;0;0,00;0;0,00
T61Z;Postoperative und posttraumatische Infektionen;262;5,3588;3,7602;18;0,0687;15;0,0573
T62A;Fieber unbekannter Ursache mit äußerst schweren oder schweren CC, Alter > 5 Jahre;12;6,1667;2,6912;2;0,1667;0;0,00
T62B;Fieber unbekannter Ursache ohne äußerst schwere oder schwere CC oder Alter < 6 Jahre;69;3,8696;2,5891;13;0,1884;2;0,029
T63A;Virale Erkrankung bei Zustand nach Organtransplantation;0;0,00;NULL;0;0,00;0;0,00
T63B;Bestimmte virale Erkrankung, außer bei Zustand nach Organtransplantation;9;8,3333;4,3875;1;0,1111;0;0,00
T63C;Andere virale Erkrankung, außer bei Zustand nach Organtransplantation;323;3,9752;2,1394;26;0,0805;17;0,0526
T64A;Andere infektiöse und parasitäre Krankheiten mit komplexer Diagnose, Alter < 16 Jahre;9;8,4444;4,3621;1;0,1111;0;0,00
T64B;Andere infektiöse und parasitäre Krankheiten mit komplexer Diagnose, Alter > 15 Jahre;35;8,6857;8,4079;7;0,20;3;0,0857
T64C;Andere infektiöse und parasitäre Krankheiten ohne komplexe Diagnose;392;6,398;4,5475;35;0,0893;37;0,0944
T77Z;Komplexbehandlung bei multiresistenten Erregern bei infektiösen und parasitären Krankheiten;18;17,4444;14,4394;0;0,00;1;0,0556
U01Z;Geschlechtsumwandelnde Operation;6;7,50;5,2058;0;0,00;0;0,00
U40Z;Geriatrische frührehabilitative Komplexbehandlung bei psychischen Krankheiten und Störungen;0;0,00;NULL;0;0,00;0;0,00
U41Z;Sozial- und neuropädiatrische und pädiatrisch-psychosomatische Therapie bei psychischen Krankheiten und Störungen;0;0,00;NULL;0;0,00;0;0,00
U42Z;Multimodale Schmerztherapie bei psychischen Krankheiten und Störungen;0;0,00;NULL;0;0,00;0;0,00
U43Z;Psychosomatische Therapie, Alter < 18 Jahre;0;0,00;NULL;0;0,00;0;0,00
U60A;Psychiatrische Behandlung, ein Belegungstag, Alter < 16 Jahre;11;1,00;0,00;0;0,00;0;0,00
U60B;Psychiatrische Behandlung, ein Belegungstag, Alter > 15 Jahre;88;1,00;0,00;0;0,00;0;0,00
U61Z;Schizophrene, wahnhafte und akut psychotische Störungen;14;8,1429;6,0746;0;0,00;2;0,1429
U63Z;Schwere affektive Störungen;126;12,0079;9,2135;0;0,00;30;0,2381
U64Z;Angststörungen oder andere affektive und somatoforme Störungen;160;6,4563;3,984;0;0,00;23;0,1438
U66Z;Ess-, Zwangs- und Persönlichkeitsstörungen und akute psychische Reaktionen oder psychische Störungen in der Kindheit;56;7,7321;5,9037;0;0,00;9;0,1607
V40Z;Qualifizierter Entzug;0;0,00;NULL;0;0,00;0;0,00
V60A;Alkoholintoxikation und Alkoholentzug oder Störungen durch Alkoholmissbrauch und Alkoholabhängigkeit mit psychotischem Syndrom oder HIV-Krankheit;39;8,5128;5,721;8;0,2051;2;0,0513
V60B;Alkoholintoxikation und Alkoholentzug oder Störungen durch Alkoholmissbrauch und Alkoholabhängigkeit ohne psychotisches Syndrom, ohne HIV-Krankheit;788;5,1142;3,5417;232;0,2944;76;0,0964
V61Z;Drogenintoxikation und -entzug;17;15,1765;29,5365;2;0,1176;5;0,2941
V63Z;Störungen durch Opioidgebrauch und Opioidabhängigkeit;3;5,6667;4,1633;1;0,3333;0;0,00
V64Z;Störungen durch anderen Drogengebrauch und Medikamentenmissbrauch und andere Drogen- und Medikamentenabhängigkeit;50;2,70;3,2966;29;0,58;7;0,14
W01A;Polytrauma mit Beatmung oder bestimmten Eingriffen, mit Frührehabilitation;0;0,00;NULL;0;0,00;0;0,00
W01B;Polytrauma mit Beatmung oder bestimmten Eingriffen, ohne Frührehabilitation, ohne endovaskuläre Implantation von Stent-Prothesen an der Aorta, mit Beatmung > 263 Stunden oder mit komplexer Vakuumbehandlung;0;0,00;NULL;0;0,00;0;0,00
W01C;Polytrauma mit Beatmung oder bestimmten Eingriffen, ohne Frührehabilitation, ohne endovaskuläre Implantation von Stent-Prothesen an der Aorta, ohne Beatmung > 263 Stunden, ohne komplexe Vakuumbehandlung;0;0,00;NULL;0;0,00;0;0,00
W02A;Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen mit komplizierender Konstellation oder Eingriffen an mehreren Lokalisationen;0;0,00;NULL;0;0,00;0;0,00
W02B;Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen, ohne komplizierende Konstellation, ohne Eingriffe an mehreren Lokalisationen;3;4,6667;2,0817;2;0,6667;0;0,00
W04A;Polytrauma mit anderen OR-Prozeduren, mit komplizierender Konstellation oder Eingriffen an mehreren Lokalisationen;0;0,00;NULL;0;0,00;0;0,00
W04B;Polytrauma mit anderen OR-Prozeduren, ohne komplizierende Konstellation, ohne Eingriffe an mehreren Lokalisationen;0;0,00;NULL;0;0,00;0;0,00
W05Z;Frührehabilitation bei Polytrauma mit OR-Prozedur;0;0,00;NULL;0;0,00;0;0,00
W36Z;Intensivmedizinische Komplexbehandlung > 784 / 828 Aufwandspunkte bei Polytrauma oder Polytrauma mit Beatmung oder Kraniotomie mit endovaskulärer Implantation von Stent-Prothesen an der Aorta;0;0,00;NULL;0;0,00;0;0,00
W40Z;Frührehabilitation bei Polytrauma;0;0,00;NULL;0;0,00;0;0,00
W60Z;Polytrauma, verstorben < 5 Tage nach Aufnahme;0;0,00;NULL;0;0,00;0;0,00
W61A;Polytrauma ohne signifikante Eingriffe mit komplizierender Diagnose;-999;-999,00;-999,00;-999;-999,00;-999;-999,00
W61B;Polytrauma ohne signifikante Eingriffe, ohne komplizierende Diagnose;3;6,6667;8,9629;2;0,6667;0;0,00
X01A;Rekonstruktive Operation bei Verletzungen mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen, freier Lappenplastik mit mikrovaskulärer Anastomosierung oder komplizierender Diagnose oder komplexer Prozedur, mit äußerst schweren CC;5;18,20;11,1893;1;0,20;0;0,00
